sangiovanni, eolo_lines, (4912488, 765, 18166580)
sheffield, itcc, (-11010082, 11522, -6848544)
sheffield, quarry, (-11111380, 16264, -6546799)
sheffield, sellplan, (-10997645, 11471, -6907452)
sheffield, transinet, (-10936166, 11420, -6814486)
sodertalje, scania_fac, (6006563, 207, -11875563)
southampton, sellplan, (-11827901, 15030, -1920159)
southampton, transinet, (-11850205, 15033, -1972907)
southampton, tree_et, (-12017217, 14015, -2083015)
stavanger, ika_bohag, (-2680874, 4392, -12323860)
stavanger, ms_stein, (-2748161, 2548, -12655321)
stavanger, nord_crown, (-2699492, 4393, -12341876)
stavanger, ns_oil, (-2919629, 902, -12632804)
stavanger, polar_fish, (-2691875, 4392, -12290344)
stavanger, polarislines, (-2950347, 744, -12446870)
stavanger, renar, (-2920229, 902, -12659174)
stockholm, bhv, (6304945, 476, -12341046)
stockholm, ika_bohag, (6371518, 3177, -12112674)
stockholm, konstnr, (6284990, 0, -12235676)
stockholm, marina, (6254514, 999, -12629686)
stockholm, norr_food, (6284557, 3119, -12157749)
stockholm, norrsken, (6310633, 231, -12285053)
stockholm, ns_chem, (6718852, 2736, -12513435)
stockholm, scania_dlr, (6279204, 256, -12334482)
strasbourg, kaarfor, (-2849590, 8811, 2950181)
strasbourg, posped, (-2786321, 8607, 2930627)
strasbourg, quarry, (-3743167, 12388, 3458675)
strasbourg, trameri, (-2793856, 8736, 2956253)
strasbourg, wgcc, (-2788308, 8727, 2950973)
stuttgart, bcp, (-1310076, 9110, 2582606)
stuttgart, lkwlog, (-1310069, 9110, 2611318)
stuttgart, quarry, (-1516398, 16677, 1855627)
stuttgart, tree_et, (-1137537, 7538, 2688732)
suzzara, comoto, (-266514, 10240, 8210341)
suzzara, ini, (-120751, 9257, 8048464)
swansea, euroacres, (-14666620, 2245, -4464794)
swansea, kaarfor, (-14570685, 1093, -4321499)
swansea, posped, (-14501076, 1118, -4353399)
swansea, trameri, (-14480530, 939, -4332480)
szczecin, eurogoodies, (3869856, 11917, -3921917)
szczecin, itcc, (3848893, 11916, -3877592)
szczecin, transinet, (3847906, 11968, -3907803)
szeged, euroacres, (9186354, 6264, 6257933)
szeged, lkwlog, (9423747, 6156, 6299378)
szeged, posped, (9386116, 6156, 6346572)
szeged, trameri, (9492884, 6156, 6329508)
taranto, aaa, (6750380, 6400, 14594166)
taranto, acc, (6549081, 5120, 14615093)
taranto, cnp, (6537657, 5121, 14735386)
taranto, costruzi_win, (5879973, 18002, 14586839)
taranto, exomar, (6756729, 6400, 14580930)
taranto, ini, (6322219, 4037, 14395763)
taranto, marina_it, (6728843, 512, 14888562)
terni, acc, (1806673, 5482, 11851993)
terni, pp_chimica, (1661353, 6042, 11927534)
terni, sal, (2503236, 3364, 11384522)
torino, euroacres, (-3147701, 12771, 7515750)
torino, fcp, (-3320971, 8534, 7940945)
torino, sellplan, (-3257169, 8618, 7987795)
torino, transinet, (-3315351, 9158, 7974379)
toulouse, bhv, (-9926205, 7272, 9135063)
toulouse, fle, (-10448002, 7674, 8941296)
toulouse, tradeaux, (-9951694, 7272, 9105485)
toulouse, wilnet_trans, (-9895189, 7272, 9131373)
trelleborg, aria_fd_trbg, (3004309, 256, -6791775)
trelleborg, polarislines, (2724591, 705, -6624431)
uppsala, drekkar, (6120528, 4096, -13253984)
uppsala, gnt, (6135562, 4089, -13200468)
uppsala, ika_bohag, (6196089, 4096, -13218632)
uppsala, norr_food, (6148308, 4096, -13243995)
vasteraas, konstnr_hs, (5408932, 3107, -12881495)
vasteraas, norr_food, (5322885, 3047, -12938329)
vasteraas, renar, (5347937, 3072, -12899610)
vaxjo, bhv, (4080470, 3929, -8945152)
vaxjo, bjork, (3056158, 3297, -8862281)
vaxjo, drekkar, (4069451, 3929, -8969957)
vaxjo, nord_sten, (3856228, -4100, -8771415)
vaxjo, norr_food, (4042567, 3955, -8962790)
vaxjo, renar, (4133329, 3993, -8962732)
venezia, eurogoodies, (1240278, 6942, 7707550)
venezia, lkwlog, (1332286, 6994, 7691433)
venezia, sellplan, (1254402, 6980, 7682578)
verona, bcp, (-78664, 9601, 7579918)
verona, euroacres, (-344276, 13559, 7168031)
verona, kaarfor, (-4142, 9128, 7563579)
verona, posped, (-46550, 9631, 7568218)
warszawa, posped, (9468607, 11279, -2411852)
warszawa, sanbuilders, (9531415, 10292, -2427347)
warszawa, stokes, (9474610, 11005, -2378544)
warszawa, trameri, (9619583, 12413, -2308976)
wien, euroacres, (5173407, 20455, 3732188)
wien, eurogoodies, (5439359, 16591, 3642878)
wien, sellplan, (5429020, 16591, 3613517)
wien, stokes, (5506806, 16591, 3642890)
wroclaw, euroacres, (5743164, 3256, -158682)
wroclaw, eurogoodies, (6004727, 50, -436085)
wroclaw, quarry, (5623090, 3363, 288958)
wroclaw, trameri, (6037409, 0, -465615)
zurich, posped, (-2142476, 9891, 4665931)
zurich, stokes, (-2160135, 10016, 4700959)
zurich, tree_et, (-2052946, 9219, 4445283)
